Date,Brand,Type,Publisher,Product,Direct to retailer link,Status,Commission,Payment
10/7/25,"Nordstrom Rack","Sale commission","Nicki Entenmann","All in Favor Contrast Collar Herringbone Bomber Jacket | Nordstrom","https://rstyle.me/+LifHzbwPS8XxIr0fICXdXA","Open","$2.10",""
10/7/25,"Nordstrom Rack","Sale commission","Nicki Entenmann","All in Favor Contrast Collar Herringbone Bomber Jacket | Nordstrom","https://rstyle.me/+LifHzbwPS8XxIr0fICXdXA","Open","$2.10",""
10/7/25,"Nordstrom","Sale return","Nicki Entenmann","Open Edit Faux Leather Wrap Miniskirt | Nordstrom","https://rstyle.me/+FY0-wJQKx0XVuKsSQJLQ3g","Open","-$6.93",""
10/7/25,"Nordstrom","Sale commission","Nicki Entenmann","Open Edit Faux Leather Wrap Miniskirt | Nordstrom","https://rstyle.me/+FY0-wJQKx0XVuKsSQJLQ3g","Open","$1.75",""
10/7/25,"Nordstrom","Sale commission","Nicki Entenmann","Open Edit Faux Leather Wrap Miniskirt | Nordstrom","https://rstyle.me/+FY0-wJQKx0XVuKsSQJLQ3g","Open","$6.93",""
10/7/25,"Dermstore (US)","Sale commission","Nicki Entenmann","SkinCeuticals Phloretin CF (1 fl. oz.)","https://rstyle.me/+nIxvY1RB8nMdhjzEmx3Akw","Open","$23.80",""
10/7/25,"Nordstrom","Sale return","Nicki Entenmann","Open Edit Faux Leather Wrap Miniskirt | Nordstrom","https://rstyle.me/+FY0-wJQKx0XVuKsSQJLQ3g","Open","-$4.83",""
10/7/25,"Nordstrom","Sale commission","Nicki Entenmann","Open Edit Faux Leather Wrap Miniskirt | Nordstrom","https://rstyle.me/+FY0-wJQKx0XVuKsSQJLQ3g","Open","$4.83",""
10/7/25,"Lululemon (US)","Sale return","Nicki Entenmann","lululemon Glow Up™ Super-High-Rise Tight 25\"","https://rstyle.me/+hK7DTW49WudAL6Nfb1pOQA","Open","-$31.29",""
10/7/25,"Lululemon (US)","Sale commission","Nicki Entenmann","lululemon Glow Up™ Super-High-Rise Tight 25\"","https://rstyle.me/+hK7DTW49WudAL6Nfb1pOQA","Open","$31.29",""
10/7/25,"Nordstrom","Sale return","Nicki Entenmann","All in Favor Contrast Collar Herringbone Bomber Jacket | Nordstrom","https://rstyle.me/+LifHzbwPS8XxIr0fICXdXA","Open","-$8.96",""
10/7/25,"Nordstrom","Sale commission","Nicki Entenmann","All in Favor Contrast Collar Herringbone Bomber Jacket | Nordstrom","https://rstyle.me/+LifHzbwPS8XxIr0fICXdXA","Open","$8.96",""
10/7/25,"Amazon (US)","Sale commission","Nicki Entenmann","","","Open","$32.63",""
10/7/25,"Amazon (US)","Sale commission","Nicki Entenmann","","","Open","$2.75",""
10/6/25,"Nordstrom","Sale return","Nicki Entenmann","Open Edit Faux Leather Wrap Miniskirt | Nordstrom","https://rstyle.me/+FY0-wJQKx0XVuKsSQJLQ3g","Open","-$4.83",""
10/6/25,"Nordstrom","Sale commission","Nicki Entenmann","Open Edit Faux Leather Wrap Miniskirt | Nordstrom","https://rstyle.me/+FY0-wJQKx0XVuKsSQJLQ3g","Open","$3.43",""
10/6/25,"Nordstrom","Sale commission","Nicki Entenmann","Open Edit Faux Leather Wrap Miniskirt | Nordstrom","https://rstyle.me/+FY0-wJQKx0XVuKsSQJLQ3g","Open","$4.83",""
10/6/25,"Kohl's","Sale commission","Nicki Entenmann","MERIT The Uniform Tinted Mineral Sunscreen Broad Spectrum SPF 45, Size: 1.7 FL Oz, 20","https://rstyle.me/+Mb2bpWPiNtXENuiv0q5qhQ","Open","$2.66",""
10/6/25,"Nordstrom","Sale return","Nicki Entenmann","New Balance Gender Inclusive 9060 Sneaker | Nordstrom","https://rstyle.me/+uknx5ACc3GVTH5rbfRFmoA","Open","-$11.20",""
10/6/25,"Nordstrom","Sale commission","Nicki Entenmann","New Balance Gender Inclusive 9060 Sneaker | Nordstrom","https://rstyle.me/+uknx5ACc3GVTH5rbfRFmoA","Open","$11.20",""
10/6/25,"Old Navy (US)","Sale commission","Nicki Entenmann","Extra High-Waisted StudioSmooth 7/8 Leggings","https://rstyle.me/+CDOBJa-2zTqrHOQ7uLQ4qQ","Open","$1.96",""
10/6/25,"Lululemon (US)","Sale commission","Nicki Entenmann","lululemon Glow Up™ Super-High-Rise Tight 25\"","https://rstyle.me/+hK7DTW49WudAL6Nfb1pOQA","Open","$53.96",""
10/6/25,"Lululemon (US)","Sale commission","Nicki Entenmann","Women's Fast and Free Trail Running Vest","https://rstyle.me/+37-qzt_YU3-_hsEHOc-Qdw","Open","$7.56",""
10/6/25,"Lululemon (US)","Sale commission","Nicki Entenmann","All It Takes Ribbed Nulu T-Shirt | Women's Short Sleeve Shirts & Tee's | lululemon","https://rstyle.me/+oMDn9cBaGPDbQd8d_v4mBA","Open","$22.47",""
10/6/25,"Target","Sale commission","Nicki Entenmann","Skip imagesShow more imagesShop all HolaHathaHolaHatha High Density Hollow EVA Foam Roller for Mu...","https://rstyle.me/+PCNYLfWWA1jpVrxoZG-oHg","Open","$1.44",""
10/6/25,"Target","Sale commission","Nicki Entenmann","Skip imagesShow more imagesShop all HolaHathaHolaHatha High Density Hollow EVA Foam Roller for Mu...","https://rstyle.me/+PCNYLfWWA1jpVrxoZG-oHg","Open","$2.74",""
10/6/25,"Target","Sale commission","Nicki Entenmann","Skip imagesShow more imagesShop all HolaHathaHolaHatha High Density Hollow EVA Foam Roller for Mu...","https://rstyle.me/+PCNYLfWWA1jpVrxoZG-oHg","Open","$1.44",""
10/6/25,"Target","Sale commission","Nicki Entenmann","Skip imagesShow more imagesShop all HolaHathaHolaHatha High Density Hollow EVA Foam Roller for Mu...","https://rstyle.me/+PCNYLfWWA1jpVrxoZG-oHg","Open","$1.44",""
10/6/25,"Nordstrom","Sale return","Nicki Entenmann","All in Favor Contrast Collar Herringbone Bomber Jacket | Nordstrom","https://rstyle.me/+LifHzbwPS8XxIr0fICXdXA","Open","-$11.20",""
10/6/25,"Nordstrom","Sale commission","Nicki Entenmann","All in Favor Contrast Collar Herringbone Bomber Jacket | Nordstrom","https://rstyle.me/+LifHzbwPS8XxIr0fICXdXA","Open","$11.20",""
10/6/25,"Amazon (US)","Sale commission","Nicki Entenmann","","","Open","$4.55",""
10/6/25,"Amazon (US)","Sale return","Nicki Entenmann","","","Open","-$2.65",""
10/6/25,"Amazon (US)","Sale commission","Nicki Entenmann","","","Open","$5.62",""
10/6/25,"Amazon (US)","Sale commission","Nicki Entenmann","","","Open","$2.53",""
10/5/25,"Lululemon (US)","Sale commission","Nicki Entenmann","lululemon Glow Up™ Super-High-Rise Tight 25\"","https://rstyle.me/+hK7DTW49WudAL6Nfb1pOQA","Open","$4.10",""
10/5/25,"Nordstrom","Sale return","Nicki Entenmann","All in Favor Contrast Collar Herringbone Bomber Jacket | Nordstrom","https://rstyle.me/+LifHzbwPS8XxIr0fICXdXA","Open","-$4.17",""
10/5/25,"Nordstrom","Sale commission","Nicki Entenmann","All in Favor Contrast Collar Herringbone Bomber Jacket | Nordstrom","https://rstyle.me/+LifHzbwPS8XxIr0fICXdXA","Open","$4.17",""
10/5/25,"Nordstrom","Sale commission","Nicki Entenmann","All in Favor Contrast Collar Herringbone Bomber Jacket | Nordstrom","https://rstyle.me/+LifHzbwPS8XxIr0fICXdXA","Open","$4.17",""
10/5/25,"Abercrombie & Fitch (US)","Sale commission","Nicki Entenmann","Women's YPB studioFLEX Bike Short | Women's Bottoms | Abercrombie.com","https://rstyle.me/+Ycd-2_FnynCDXDiU6W0ocA","Open","$7.00",""
10/5/25,"Abercrombie & Fitch (US)","Sale commission","Nicki Entenmann","Women's YPB studioFLEX Bike Short | Women's Bottoms | Abercrombie.com","https://rstyle.me/+Ycd-2_FnynCDXDiU6W0ocA","Open","$8.82",""
10/5/25,"Abercrombie & Fitch (US)","Sale commission","Nicki Entenmann","Women's YPB studioFLEX Bike Short | Women's Bottoms | Abercrombie.com","https://rstyle.me/+Ycd-2_FnynCDXDiU6W0ocA","Open","$4.90",""
10/5/25,"Abercrombie & Fitch (US)","Sale commission","Nicki Entenmann","Women's YPB studioFLEX Bike Short | Women's Bottoms | Abercrombie.com","https://rstyle.me/+Ycd-2_FnynCDXDiU6W0ocA","Open","$11.20",""
10/5/25,"Abercrombie & Fitch (US)","Sale commission","Nicki Entenmann","Women's YPB studioFLEX Bike Short | Women's Bottoms | Abercrombie.com","https://rstyle.me/+Ycd-2_FnynCDXDiU6W0ocA","Open","$4.90",""
10/5/25,"Abercrombie & Fitch (US)","Sale commission","Nicki Entenmann","Women's YPB studioFLEX Bike Short | Women's Bottoms | Abercrombie.com","https://rstyle.me/+Ycd-2_FnynCDXDiU6W0ocA","Open","$11.20",""
10/5/25,"Nordstrom","Sale commission","Nicki Entenmann","All in Favor Contrast Collar Herringbone Bomber Jacket | Nordstrom","https://rstyle.me/+LifHzbwPS8XxIr0fICXdXA","Open","$10.50",""
10/5/25,"Nordstrom","Sale return","Nicki Entenmann","All in Favor Contrast Collar Herringbone Bomber Jacket | Nordstrom","https://rstyle.me/+LifHzbwPS8XxIr0fICXdXA","Open","-$10.50",""
10/5/25,"Nordstrom","Sale commission","Nicki Entenmann","All in Favor Contrast Collar Herringbone Bomber Jacket | Nordstrom","https://rstyle.me/+LifHzbwPS8XxIr0fICXdXA","Open","$10.50",""
10/5/25,"Nordstrom","Sale commission","Nicki Entenmann","All in Favor Contrast Collar Herringbone Bomber Jacket | Nordstrom","https://rstyle.me/+LifHzbwPS8XxIr0fICXdXA","Open","$10.50",""
10/5/25,"Nordstrom","Sale return","Nicki Entenmann","All in Favor Contrast Collar Herringbone Bomber Jacket | Nordstrom","https://rstyle.me/+LifHzbwPS8XxIr0fICXdXA","Open","-$11.20",""
10/5/25,"Nordstrom","Sale return","Nicki Entenmann","All in Favor Contrast Collar Herringbone Bomber Jacket | Nordstrom","https://rstyle.me/+LifHzbwPS8XxIr0fICXdXA","Open","-$10.50",""
10/5/25,"Nordstrom","Sale commission","Nicki Entenmann","All in Favor Contrast Collar Herringbone Bomber Jacket | Nordstrom","https://rstyle.me/+LifHzbwPS8XxIr0fICXdXA","Open","$11.20",""
10/5/25,"Nordstrom","Sale commission","Nicki Entenmann","All in Favor Contrast Collar Herringbone Bomber Jacket | Nordstrom","https://rstyle.me/+LifHzbwPS8XxIr0fICXdXA","Open","$10.50",""
10/5/25,"Abercrombie & Fitch (US)","Sale return","Nicki Entenmann","Women's YPB studioFLEX Bike Short | Women's Bottoms | Abercrombie.com","https://rstyle.me/+Ycd-2_FnynCDXDiU6W0ocA","Open","-$5.25",""
10/5/25,"Abercrombie & Fitch (US)","Sale commission","Nicki Entenmann","Women's YPB studioFLEX Bike Short | Women's Bottoms | Abercrombie.com","https://rstyle.me/+Ycd-2_FnynCDXDiU6W0ocA","Open","$10.50",""
10/5/25,"Target","Sale commission","Nicki Entenmann","Women's Airy Sleek Ribbed Crewneck Sweatshirt - All In Motion™","https://rstyle.me/+72ZxxbqvV5WltkixZmN23A","Open","$1.63",""
10/5/25,"Target","Sale commission","Nicki Entenmann","Women's Airy Sleek Ribbed Crewneck Sweatshirt - All In Motion™","https://rstyle.me/+72ZxxbqvV5WltkixZmN23A","Open","$1.40",""
10/5/25,"Target","Sale commission","Nicki Entenmann","VENUS Womens Lace Print Denim Jumpsuit  -  12, Medium Wash","https://rstyle.me/+LZFHqFMs6zX9LKGc42u7fA","Open","$0.08",""
10/5/25,"Target","Sale commission","Nicki Entenmann","VENUS Womens Lace Print Denim Jumpsuit  -  12, Medium Wash","https://rstyle.me/+LZFHqFMs6zX9LKGc42u7fA","Open","$0.57",""
10/5/25,"Target","Sale commission","Nicki Entenmann","VENUS Womens Lace Print Denim Jumpsuit  -  12, Medium Wash","https://rstyle.me/+LZFHqFMs6zX9LKGc42u7fA","Open","$0.90",""
10/5/25,"Nordstrom","Sale return","Nicki Entenmann","All in Favor Contrast Collar Herringbone Bomber Jacket | Nordstrom","https://rstyle.me/+LifHzbwPS8XxIr0fICXdXA","Open","-$3.50",""
10/5/25,"Nordstrom","Sale return","Nicki Entenmann","All in Favor Contrast Collar Herringbone Bomber Jacket | Nordstrom","https://rstyle.me/+LifHzbwPS8XxIr0fICXdXA","Open","-$4.55",""
10/5/25,"Nordstrom","Sale return","Nicki Entenmann","All in Favor Contrast Collar Herringbone Bomber Jacket | Nordstrom","https://rstyle.me/+LifHzbwPS8XxIr0fICXdXA","Open","-$4.90",""
10/5/25,"Nordstrom","Sale return","Nicki Entenmann","All in Favor Contrast Collar Herringbone Bomber Jacket | Nordstrom","https://rstyle.me/+LifHzbwPS8XxIr0fICXdXA","Open","-$8.68",""
10/5/25,"Nordstrom","Sale return","Nicki Entenmann","All in Favor Contrast Collar Herringbone Bomber Jacket | Nordstrom","https://rstyle.me/+LifHzbwPS8XxIr0fICXdXA","Open","-$3.50",""
10/5/25,"Nordstrom","Sale return","Nicki Entenmann","All in Favor Contrast Collar Herringbone Bomber Jacket | Nordstrom","https://rstyle.me/+LifHzbwPS8XxIr0fICXdXA","Open","-$1.75",""
10/5/25,"Nordstrom","Sale return","Nicki Entenmann","All in Favor Contrast Collar Herringbone Bomber Jacket | Nordstrom","https://rstyle.me/+LifHzbwPS8XxIr0fICXdXA","Open","-$1.75",""
10/5/25,"Nordstrom","Sale return","Nicki Entenmann","All in Favor Contrast Collar Herringbone Bomber Jacket | Nordstrom","https://rstyle.me/+LifHzbwPS8XxIr0fICXdXA","Open","-$2.21",""
10/5/25,"Nordstrom","Sale return","Nicki Entenmann","All in Favor Contrast Collar Herringbone Bomber Jacket | Nordstrom","https://rstyle.me/+LifHzbwPS8XxIr0fICXdXA","Open","-$4.76",""
10/5/25,"Nordstrom","Sale return","Nicki Entenmann","All in Favor Contrast Collar Herringbone Bomber Jacket | Nordstrom","https://rstyle.me/+LifHzbwPS8XxIr0fICXdXA","Open","-$2.21",""
10/5/25,"Nordstrom","Sale return","Nicki Entenmann","All in Favor Contrast Collar Herringbone Bomber Jacket | Nordstrom","https://rstyle.me/+LifHzbwPS8XxIr0fICXdXA","Open","-$6.86",""
10/5/25,"Nordstrom","Sale return","Nicki Entenmann","All in Favor Contrast Collar Herringbone Bomber Jacket | Nordstrom","https://rstyle.me/+LifHzbwPS8XxIr0fICXdXA","Open","-$4.06",""
10/5/25,"Nordstrom","Sale return","Nicki Entenmann","All in Favor Contrast Collar Herringbone Bomber Jacket | Nordstrom","https://rstyle.me/+LifHzbwPS8XxIr0fICXdXA","Open","-$6.16",""
10/5/25,"Nordstrom","Sale commission","Nicki Entenmann","All in Favor Contrast Collar Herringbone Bomber Jacket | Nordstrom","https://rstyle.me/+LifHzbwPS8XxIr0fICXdXA","Open","$3.50",""
10/5/25,"Nordstrom","Sale commission","Nicki Entenmann","All in Favor Contrast Collar Herringbone Bomber Jacket | Nordstrom","https://rstyle.me/+LifHzbwPS8XxIr0fICXdXA","Open","$4.90",""
10/5/25,"Nordstrom","Sale commission","Nicki Entenmann","All in Favor Contrast Collar Herringbone Bomber Jacket | Nordstrom","https://rstyle.me/+LifHzbwPS8XxIr0fICXdXA","Open","$1.75",""
10/5/25,"Nordstrom","Sale commission","Nicki Entenmann","All in Favor Contrast Collar Herringbone Bomber Jacket | Nordstrom","https://rstyle.me/+LifHzbwPS8XxIr0fICXdXA","Open","$3.50",""
10/5/25,"Nordstrom","Sale commission","Nicki Entenmann","All in Favor Contrast Collar Herringbone Bomber Jacket | Nordstrom","https://rstyle.me/+LifHzbwPS8XxIr0fICXdXA","Open","$2.21",""
10/5/25,"Nordstrom","Sale commission","Nicki Entenmann","All in Favor Contrast Collar Herringbone Bomber Jacket | Nordstrom","https://rstyle.me/+LifHzbwPS8XxIr0fICXdXA","Open","$4.76",""
10/5/25,"Nordstrom","Sale commission","Nicki Entenmann","All in Favor Contrast Collar Herringbone Bomber Jacket | Nordstrom","https://rstyle.me/+LifHzbwPS8XxIr0fICXdXA","Open","$8.68",""
10/5/25,"Nordstrom","Sale commission","Nicki Entenmann","All in Favor Contrast Collar Herringbone Bomber Jacket | Nordstrom","https://rstyle.me/+LifHzbwPS8XxIr0fICXdXA","Open","$1.75",""
10/5/25,"Nordstrom","Sale commission","Nicki Entenmann","All in Favor Contrast Collar Herringbone Bomber Jacket | Nordstrom","https://rstyle.me/+LifHzbwPS8XxIr0fICXdXA","Open","$6.16",""
10/5/25,"Nordstrom","Sale commission","Nicki Entenmann","All in Favor Contrast Collar Herringbone Bomber Jacket | Nordstrom","https://rstyle.me/+LifHzbwPS8XxIr0fICXdXA","Open","$4.55",""
10/5/25,"Nordstrom","Sale commission","Nicki Entenmann","All in Favor Contrast Collar Herringbone Bomber Jacket | Nordstrom","https://rstyle.me/+LifHzbwPS8XxIr0fICXdXA","Open","$4.06",""
10/5/25,"Nordstrom","Sale commission","Nicki Entenmann","All in Favor Contrast Collar Herringbone Bomber Jacket | Nordstrom","https://rstyle.me/+LifHzbwPS8XxIr0fICXdXA","Open","$2.21",""
10/5/25,"Nordstrom","Sale commission","Nicki Entenmann","All in Favor Contrast Collar Herringbone Bomber Jacket | Nordstrom","https://rstyle.me/+LifHzbwPS8XxIr0fICXdXA","Open","$6.86",""
10/5/25,"Amazon (US)","Sale commission","Nicki Entenmann","","","Open","$8.38",""
10/5/25,"Amazon (US)","Sale commission","Nicki Entenmann","","","Open","$1.02",""
10/4/25,"Target","Sale commission","Nicki Entenmann","Women's Suiting Skort - A New Day™","https://rstyle.me/+8JikTjEYaJF5Vy9TXC9EZw","Open","$0.18",""
10/4/25,"Target","Sale commission","Nicki Entenmann","Women's Suiting Skort - A New Day™","https://rstyle.me/+8JikTjEYaJF5Vy9TXC9EZw","Open","$0.07",""
10/4/25,"Abercrombie & Fitch (US)","Sale return","Nicki Entenmann","Women's High Rise 90s Relaxed Jean | Women's Bottoms | Abercrombie.com","https://rstyle.me/+GJ4j-xuly6gaSi-qJJuVVg","Open","-$4.06",""
10/4/25,"Abercrombie & Fitch (US)","Sale return","Nicki Entenmann","Women's High Rise 90s Relaxed Jean | Women's Bottoms | Abercrombie.com","https://rstyle.me/+GJ4j-xuly6gaSi-qJJuVVg","Open","-$8.82",""
10/4/25,"Abercrombie & Fitch (US)","Sale return","Nicki Entenmann","Women's High Rise 90s Relaxed Jean | Women's Bottoms | Abercrombie.com","https://rstyle.me/+GJ4j-xuly6gaSi-qJJuVVg","Open","-$4.06",""
10/4/25,"Abercrombie & Fitch (US)","Sale commission","Nicki Entenmann","Women's High Rise 90s Relaxed Jean | Women's Bottoms | Abercrombie.com","https://rstyle.me/+GJ4j-xuly6gaSi-qJJuVVg","Open","$4.06",""
10/4/25,"Abercrombie & Fitch (US)","Sale commission","Nicki Entenmann","Women's High Rise 90s Relaxed Jean | Women's Bottoms | Abercrombie.com","https://rstyle.me/+GJ4j-xuly6gaSi-qJJuVVg","Open","$4.90",""
10/4/25,"Abercrombie & Fitch (US)","Sale commission","Nicki Entenmann","Women's High Rise 90s Relaxed Jean | Women's Bottoms | Abercrombie.com","https://rstyle.me/+GJ4j-xuly6gaSi-qJJuVVg","Open","$4.06",""
10/4/25,"Abercrombie & Fitch (US)","Sale commission","Nicki Entenmann","Women's High Rise 90s Relaxed Jean | Women's Bottoms | Abercrombie.com","https://rstyle.me/+GJ4j-xuly6gaSi-qJJuVVg","Open","$8.82",""
10/4/25,"Target","Sale commission","Nicki Entenmann","Women's Suiting Skort - A New Day™","https://rstyle.me/+8JikTjEYaJF5Vy9TXC9EZw","Open","$0.35",""
10/4/25,"Target","Sale commission","Nicki Entenmann","Women's Suiting Skort - A New Day™","https://rstyle.me/+8JikTjEYaJF5Vy9TXC9EZw","Open","$0.08",""
10/4/25,"Target","Sale commission","Nicki Entenmann","Women's Suiting Skort - A New Day™","https://rstyle.me/+8JikTjEYaJF5Vy9TXC9EZw","Open","$0.22",""
10/4/25,"Target","Sale commission","Nicki Entenmann","Women's Suiting Skort - A New Day™","https://rstyle.me/+8JikTjEYaJF5Vy9TXC9EZw","Open","$0.19",""
10/4/25,"Nordstrom","Sale commission","Nicki Entenmann","All in Favor Contrast Collar Herringbone Bomber Jacket | Nordstrom","https://rstyle.me/+LifHzbwPS8XxIr0fICXdXA","Open","$9.41",""
10/4/25,"Nordstrom","Sale commission","Nicki Entenmann","All in Favor Contrast Collar Herringbone Bomber Jacket | Nordstrom","https://rstyle.me/+LifHzbwPS8XxIr0fICXdXA","Open","$4.83",""
10/4/25,"Nordstrom","Sale commission","Nicki Entenmann","All in Favor Contrast Collar Herringbone Bomber Jacket | Nordstrom","https://rstyle.me/+LifHzbwPS8XxIr0fICXdXA","Open","$3.14",""
10/4/25,"Amazon (US)","Sale commission","Nicki Entenmann","","","Open","$1.01",""
10/4/25,"Amazon (US)","Sale return","Nicki Entenmann","","","Open","-$4.41",""
10/3/25,"Nordstrom","Sale return","Nicki Entenmann","All in Favor Contrast Collar Herringbone Bomber Jacket | Nordstrom","https://rstyle.me/+LifHzbwPS8XxIr0fICXdXA","Open","-$6.93",""
10/3/25,"Nordstrom","Sale commission","Nicki Entenmann","All in Favor Contrast Collar Herringbone Bomber Jacket | Nordstrom","https://rstyle.me/+LifHzbwPS8XxIr0fICXdXA","Open","$6.93",""
10/3/25,"Lululemon (US)","Sale commission","Nicki Entenmann","lululemon Glow Up™ Super-High-Rise Tight 25\"","https://rstyle.me/+hK7DTW49WudAL6Nfb1pOQA","Open","$8.13",""
10/3/25,"","Payment","","","","Closed","","$3,592.86"
10/3/25,"Athleta","Sale commission","Nicki Entenmann","Elation Sport Stripe Ultra High Rise 7/8 Legging","https://rstyle.me/+QtkhkrW-oSx-5SXSPl06pQ","Open","$10.21",""
10/3/25,"Athleta","Sale commission","Nicki Entenmann","Elation Sport Stripe Ultra High Rise 7/8 Legging","https://rstyle.me/+QtkhkrW-oSx-5SXSPl06pQ","Open","$7.74",""
10/3/25,"Abercrombie & Fitch (US)","Sale return","Nicki Entenmann","High Rise 90s Relaxed Jean","https://rstyle.me/+lZgjuYySrquNP4FrP4CAwg","Open","-$8.82",""
10/3/25,"Abercrombie & Fitch (US)","Sale return","Nicki Entenmann","High Rise 90s Relaxed Jean","https://rstyle.me/+lZgjuYySrquNP4FrP4CAwg","Open","-$12.60",""
10/3/25,"Abercrombie & Fitch (US)","Sale commission","Nicki Entenmann","High Rise 90s Relaxed Jean","https://rstyle.me/+lZgjuYySrquNP4FrP4CAwg","Open","$12.60",""
10/3/25,"Abercrombie & Fitch (US)","Sale commission","Nicki Entenmann","High Rise 90s Relaxed Jean","https://rstyle.me/+lZgjuYySrquNP4FrP4CAwg","Open","$8.82",""
10/3/25,"Gruns","Sale commission","Nicki Entenmann","Get Your Grüns Daily®","https://rstyle.me/+j9FmSAKAsRH65do7ITXT7w","Open","$3.04",""
10/3/25,"Nordstrom","Sale commission","Nicki Entenmann","Open Edit Faux Leather Wrap Miniskirt | Nordstrom","https://rstyle.me/+FY0-wJQKx0XVuKsSQJLQ3g","Open","$1.61",""
