product_name,advertiser_name,image,sku,description,price,currency,url,clicks,commissions,orders,items_sold,active_links,order_conversion_rate,items_sold_conversion_rate
"Rubie's Girl's M3gan Costume Dress, As Shown",Amazon (US),https://product-images-cdn.liketoknow.it/Ody3QdWJ3twoyzTLzhCl5sNQp3tjkMXENXkc8Tda98pV0RhtCtkRhbDqlsv66ZI8srJa5sqBJsv86_8Afm96sslSkGW_WCiVFesHfI8oVwcWEjPEODN.lyBA?v=2,,"Amazon.com: Rubies M3GAN: Costume Dress for Kids, Girl's Large : Clothing, Shoes & Jewelry",38.38,USD,https://www.amazon.com/Rubies-Girls-M3gan-Costume-Dress/dp/B0BXBMM4D4/ref=sr_1_15?th=1&psc=1,1,0.00,0,0,0,0.000000,0.000000
Plumbrown,Amazon (US),https://product-images-cdn.liketoknow.it/d1BTr04FgaRtPXvBkrVx1xBPzSI1gSO7yJpAtY.xVwSqzh8EE6AZxl_GRVIQB6lsQRWKKK_2ynEqftErVzRTt6by00dFrZSTEzLMhamMWw84b9bGuIa0?v=2,,"Amazon.com: INGIA Womens V-Neck Long Sleeve Cross Wrap Top Slim Fit Soft Knit Layering Shirt Casual Yoga Gym Bandage Tie Tops Plumbrown Large : Clothing, Shoes & Jewelry",26.00,USD,https://www.amazon.com/dp/B0DK5BFWV1?linkCode=ssc&tag=onamznickient-20&creativeASIN=B0DK5BFWV1&asc_item-id=amzn1.ideas.19ZKUL4I0LRM2&ref_=aipsflist_asin,14,0.00,0,0,0,0.000000,0.000000
Vince Camuto Saprenda Sandal (Women) | Nordstrom,Nordstrom,https://product-images-cdn.liketoknow.it/iqyWo3Th8djLqJOmOtagYwxp9y_SjDiuD8m9LEaPhuRcKimiDii4JgwIPnLEzRrZQp43.CK0o3TATDUJS4rYUNJHEL5O_OTUCYmrMV0C.uPo2vpc4mBKU2Xt529EGX.drewMjIMzoEkGUSbtzHnaUqN6ZQXrsobFJf73si9wnf0Jq.pZ.I2S4_eT?v=2,,Free shipping and returns on Vince Camuto Saprenda Sandal at Nordstrom.com. <p>Ground any look with this square-toe sandal set atop a slim heel.</p>,99.00,USD,https://www.nordstrom.com/s/vince-camuto-saprenda-sandal-women/6542375?origin=category-personalizedsort&breadcrumb=Home%2FBrands%2FVince%20Camuto%2FWomen%2FShoes&color=281,7,0.00,0,0,0,0.000000,0.000000
5-pack ankle socks,Abercrombie & Fitch (US),https://product-images-cdn.liketoknow.it/j5o29hr.9ewxUi2gB.iDH.nWNPSN9ed88Ju0jHbBPFdyCLOaAL.ufCb2nmNGB1VU.C_WBVtALiFH0yING73545veBYx8_ATB3z462CdqCs3_uvpXYFXV_ks3kTP.MTS.yIezcm4pUb61k9BDqylSYG45r3brnnU3Yw--?v=2,,5-pack of classic ankle socks in a super soft fabric with logo stitching detail. Size S/M socks are designed to fit US shoe size 10-1 and Size L/XL socks are designed to fit US shoe size 2-6.,5.00,USD,https://www.abercrombie.com/shop/us/kids/p/5-pack-ankle-socks-50842319?faceout=prod&seq=01,1,0.00,0,0,0,0.000000,0.000000
Denver Broncos Graphic Popover Hoodie,Abercrombie & Fitch (US),https://product-images-cdn.liketoknow.it/cbwRDssRXRoqwjSDuFe7Bh.z_p5Mgkgq2jWPMIzXvdfvhslFwRZrEj6TGTwmeSvpXAUIRBlGS2ZMVpDTiS9j63zGiLam8_Cl6pVUtob1CUL2xt_fgd_utWKHHgw52a6Xi4PQd8hb9gcNmH0Z0BZm8V5vjufYZjgqcYfR?v=2,,"Comfortable popover hoodie in our softAF fleece fabric and oversized-fit silhouette, featuring Denver Broncos-inspired graphic detail at left chest and back, front pouch pocket and banded hem and cuffs.  Imported.",100.00,USD,https://www.abercrombie.com/shop/us/p/dallas-cowboys-graphic-popover-hoodie-57732332?faceout=model&seq=16,1,0.00,0,0,0,0.000000,0.000000
"CRZ YOGA Butterluxe High Waisted Lounge Legging 25"" - Workout Leggings for Women Buttery Soft Yog...",Amazon (US),https://product-images-cdn.liketoknow.it/gj.Vos5fJ3r0IVoiguVEMpIkpr96rSxO1WOKqYqCXbVqE_3tp1LvyJVLFIOIUHytu5D8sWmvaog_0zpOoLPORHQ78rW0dISa1oNutaKuNwN255YtFQ6h2TgVOA--?v=2,,"CRZ YOGA Butterluxe High Waisted Lounge Legging 25"" - Workout Leggings for Women Buttery Soft Yoga Pants French Navy Medium at Amazon Women’s Clothing store",32.00,USD,https://www.amazon.com/dp/B0BVTM3CBF?linkCode=spc&tag=onamznickient-20&creativeASIN=B0BVTM3CBF&asc_item-id=amzn1.shoppablemedia.v1.96e3dd82-338d-4b71-8c9e-14f7c3ccfb53&ref_=aip_sf_photo_spv_ofs_m_asin,3,0.00,0,0,0,0.000000,0.000000
Casa Clara Deep Sea Ring Set in Olivine from Revolve.com,Revolve Clothing (Global),https://product-images-cdn.liketoknow.it/qEjo61gxxr0CuSkOa2oSQd7wgAI8xhX0pW3_Fxo_x7f7qzmfqczOEYlNqJP5UBNgHK0WhlrJY.CDlY4s.H2zFkgz5mcQTKiI1c5GTrg9QyGxVvT13nZTtv0-?v=2,CCLA-WL274,"Shop for Casa Clara Deep Sea Ring Set in Olivine at REVOLVE. Free 2-3 day shipping and returns, 30 day price match guarantee.",68.00,USD,https://www.revolve.com/casa-clara-deep-sea-ring-set-in-olivine/dp/CCLA-WL274/?d=Womens&page=1&lc=1&itrownum=1&itcurrpage=1&itview=05,1,0.00,0,0,0,0.000000,0.000000
"Cool Maker, GO Glam U-nique Nail Salon with Portable Stamper, 5 Design Pods and Dryer, Nail Kit K...",Amazon (US),https://product-images-cdn.liketoknow.it/kgI9argIA04NKRiLzXOQLGy3cXjomRuoCcEkCM0zt0mTZpbvYhaN9beBGF0_8wdEf9gY3_udBzzq7wBUb87RPfi3uD3JnDaqZlxGuzuGBUrd7gi0m9bVI0Ma?v=2,,"Amazon.com: Cool Maker, GO Glam U-nique Nail Salon with Portable Stamper, 5 Design Pods and Dryer, Nail Kit Kids Toys for Ages 8 and up : Beauty & Personal Care",39.00,USD,https://www.amazon.com/dp/B08S717L97,2,0.00,0,0,0,0.000000,0.000000
New Balance Unisex 9060 Sneakers - Grey/White (Size 13.5),"New Balance Athletics, Inc.",https://product-images-cdn.liketoknow.it/i3MCNBI1UtG64ToIs5tJXez_fuhRn84he0L1xOt7Km2EQ0kPf6BKcRlrVFr6rzemahiHrFSLeI.IVe9XiqqIOc5KsvLGZocXJCgRWqFa_l4I3kStzTJxas5lha3BZnlhdK.NbpINNJsjQrSPahC.ZfCYtPXpFpH5mWs9.cdi.ck5F5xvwS3q.8w6aF4ehMN0ojM8oJGMjWH78DKKtNmzfEo_FGUdjAJqUTV6NLRrvfoXzDIJ0L2juvZJGyyn?v=2,,"Looking for other options? Shop the 9060 The 9060 is a new expression of the refined style and innovation-led design of the classic 99X series. The 9060 reinterprets familiar 99X elements with a warped sensibility inspired by the proudly futuristic, visible tech aesthetic of the Y2K era. Sway bars, taken from the 990, are expanded and utilized throughout the entire upper for a sense of visible motion, while wavy lines and scaled up proportions on a sculpted pod midsole place an exaggerated emphasis on the familiar cushioning platforms of ABZORB and SBS.",159.99,USD,https://www.newbalance.com/pd/9060/U9060GRY-D-135.html,27,0.00,0,0,0,0.000000,0.000000
Cleveland Browns LuxeLoft V-Neck Sweater,Abercrombie & Fitch (US),https://product-images-cdn.liketoknow.it/ZzlhzrX3Dh9qcG9epdttLXLFL8fWjzzV9izhq6NPQTx2bcIWGPJHyNCKSvIO1GG8yJPjsm7PVD6KMgwCJT7Efig_3l9pkTsNzelamdCaK5dlpxdI5pHGjt4FOkdtNGCgCgt5fE_4zlMN9Apyon0.Uer.Er3MqJaOkSIDXmB3QTj1Fn8INUlp7NaUh0Y-,,"Easy-fitting sweater in our super soft LuxeLoft yarn fabric, featuring Cleveland Browns-inspired logo detail at chest, v-neckline and rib trim details along the cuff, hem and neckline. Pairs perfect with your favorite pair of denim bottoms or leggings! Imported.",100.00,USD,https://www.abercrombie.com/shop/us/p/chicago-bears-luxeloft-v-neck-sweater-59392870?seq=10,2,0.00,0,0,0,0.000000,0.000000
Women's Vegan Leather Trench Coat | Women's Coats & Jackets | Abercrombie.com,Abercrombie & Fitch (US),https://product-images-cdn.liketoknow.it/4m3cbIP6OHLWdRWK3C9Haf4God8xeO4NDquRZuh8.RCh_hA3KY4ijetOBPiVIVVasOYHSMXsmQ33Z7Mo1Du5HaUmheoy8EAAqXa1jtWEnP8etcL.Vvhw5SNdUuspw_j7BhpJwQ4JSc7uqUEBQfXp9bxQKLr3gAy_h60-?v=2,,"Our new long trench coat in our soft vegan leather fabric, featuring a double-breasted collar, funnel neckline with belted closure detail, side entry pockets and adjustable tie at the waist. Part of a new collection of fall pieces we co-created with our long-time brand friend and influencer, Kathleen Post.",200.00,USD,https://www.abercrombie.com/shop/us/p/vegan-leather-trench-coat-56736834?categoryId=12252&faceout=life&seq=01,7,0.00,0,0,0,0.000000,0.000000
"Body Restore Shower Steamers Aromatherapy 30 Pack - Boo Basket Stuffers for Women, Christmas Stoc...",Amazon (US),https://product-images-cdn.liketoknow.it/se_dKwMJLRjux497FVTkTzB3Jcp9fIo.jV3ZhU9yg0wdEm0otoaMefd8EWezKvpQiCC.8vjJ9E.k9LavGfvUgaNl_UDdXZdX.5wUtRpd4BYpNwz4I9c3u7SS?v=2,,"Amazon.com: Body Restore Shower Steamers Aromatherapy 30 Pack - Boo Basket Stuffers for Women, Christmas Stocking Stuffers, Birthday Gifts, White Elephant, Relaxation, Self Care - Collector's Box : Beauty & Personal Care",59.99,USD,https://www.amazon.com/dp/B08S6XG2GB?ref=t_ac_view_request_product_image&campaignId=amzn1.campaign.16OMWI3TXVRV4&linkCode=tr1&tag=nickientenman-20&linkId=amzn1.campaign.16OMWI3TXVRV4_1761488485776&th=1,2,0.00,0,0,0,0.000000,0.000000
Airbrush High-Waist 7/8 Better Together Legging - Bluestone/White,Alo Yoga (US),https://product-images-cdn.liketoknow.it/7L7kKz_teJYexa3WZpZmvgX7FIcoeCisyKhV3OxyOanskNQOHUifisVqNUpCGRm_GA8QrS7A5KqF1lDvc1wMsORkzarAohgbNlrJoZbPo6nlZmv8yoTt0M_pnBUJcZ4py2.VHjrTDIiLpPdMjXfLQChxxKVqd9fl.kXS25WX1w--?v=2,W54309R065140,"The Airbrush Better Together Legging gives the illusion of layers, without actually needing to wear more than one piece. Made of our signature, medium compression Airbrush fabric, this style features a chic, contrasted layered look and elastic logo waistband that’s trending. Pair it with the Airbrush Better Together Br",134.00,USD,https://www.aloyoga.com/products/w54309r-airbrush-high-waist-7-8-better-together-legging-bluestone-white,1,0.00,0,0,0,0.000000,0.000000
"Wavytalk Hair Dryer, Blown Away Ionic Hair Dryer for Curly Hair with Diffuser, 1875W Fast Drying ...",Amazon (US),https://product-images-cdn.liketoknow.it/6WVYf2yyIUu.xE3DJjJPdFQF17N_3BH2lbb46_cOe81kJ5g5dT7FyqmYSWJ3zROqK0K9e2qdyP6jP6kRvAObaL8K9Ynejq07dtbzKqeR_WXOJM4.ae2D?v=2,,"Amazon.com : Wavytalk Hair Dryer, Blown Away Ionic Hair Dryer for Curly Hair with Diffuser, 1875W Fast Drying Blow Dryer with Ceramic Technology, 3 Attachments for All Hair Types, Light and Quiet, Rose Gold : Beauty & Personal Care",33.00,USD,https://www.amazon.com/Wavytalk-Concentractor-Smoothing-Professional-Lightweight/dp/B09CP8SSGP/ref=sr_1_4_sspa?th=1,2,0.00,0,0,0,0.000000,0.000000
Richie Bracelet,Electric Picks Jewelry,https://product-images-cdn.liketoknow.it/6THELF_QJ1ale4QYrFd6kDLqECAJqfAsSDMY7bpFEixoSohEtUmk6HrBWVMrYrAeQykzXVwSxAnR_GQ_CLwEtvS36f3Oj91LQTHuQ3LVjWJmBvt5xbGBZoADPdiIW_BEehityWPzvP.NrhSEQoKbUYxqrRVnIvdR7Gd8PeE_.R2rlyFu?v=2,E2347-G,"A piece like this is why tennis bracelets are considered a must-have. The Richie Bracelet is the picture of class, elegance, and poise. 14kt Gold or Sterling Silver Plated 4mm Stones 7.25""",61.00,USD,https://electricpicks.com/collections/holiday-2025-collection/products/richie-bracelet?variant=45406965203094,7,0.00,0,0,0,0.000000,0.000000
Nike Dunk LowSafari Mix (Women's),StockX,https://product-images-cdn.liketoknow.it/y7s4KShkL8c8d5tuw3mPAyawkfk_pfwjt7A44Nnsuz3hJyqOQmzDYwNNIKqpO4xp2KHByvBOjmsfupKXksnb_YlArIcD3zfLHVGN9zvyqLDRUz58mxpQwpIUcEXmW.JGKAbVdK10VC5vTd3uFVLs3ORk3H05j5HoNcm5yPp.0pNlyqYCqE1FibML6SgJ3vJZ.D3yoLh9Da8gKIWqV8yqQaRM3vOmJw3kH9p1j6YBgpGmWRB3kax6DafLyHJhBngHy0az27qu?v=2,c39d0ff2-4d40-4354-83dc-2ee4f5843523,Buy and sell StockX Verified Nike shoes on StockX including the Nike Dunk Low Safari Mix (Women's) and thousands of other sneakers with price data and release dates.,92.00,USD,https://stockx.com/nike-dunk-low-safari-mix-w,1,0.00,0,0,0,0.000000,0.000000
Suede Shoulder Bags For Women Crossbody Bag Suede Tote Bag Satchels Slouchy Work Purses Crescent ...,Amazon (US),https://product-images-cdn.liketoknow.it/28oIFHXvVKaG4LXnIKAgF_sGa8LtIR724FGhu9Uwm4o7NjOMNrIxo4kfJwSMm_2a8lB.MsbOayKdsL8aQOW4c4HvQ52UXlvwrHf0s88O72fX71qQbXEncHK1?v=2,,"Amazon.com: Suede Shoulder Bags For Women Crossbody Bag Suede Tote Bag Satchels Slouchy Work Purses Crescent Handbag Fall Top Handle : Clothing, Shoes & Jewelry",24.99,USD,https://www.amazon.com/Shoulder-Crossbody-Satchels-Slouchy-Crescent/dp/B0DGGFKM46/ref=sr_1_12_sspa?th=1,1,0.00,0,0,0,0.000000,0.000000
LASLULU Womens Hoodies Fleece Lined Collar Pullover 1/2 Zipper Sweatshirts Long Sleeve Crop Tops ...,Amazon (US),https://product-images-cdn.liketoknow.it/3Kw6acjh0y57JDxHUq8xYUYWCyI2D9DD4zOUoOm4rJfiMAcbASxnLIRMJqRGrBv61VCv12vxOE3lglzKB.lkNOt.rU.pVSGgvBWzMpN1M0ZVTS6CHR.pBna0?v=2,,LASLULU Womens Fleece Lined Crop Hoodies Cropped Sport Athletic Hoodie Stand Collar Winter Warm Sweater Zipper Sweatshirt Long Sleeve Pullover Tops(Aqua Green Medium) at Amazon Women’s Clothing store,35.00,USD,https://www.amazon.com/gp/product/B0B6Z4DMFQ/ref=ppx_yo_dt_b_asin_image_o02_s00?ie=UTF8&psc=1,23,0.00,0,0,0,0.000000,0.000000
Levi's® 501® Straight Leg Jeans | Nordstrom,Nordstrom,https://product-images-cdn.liketoknow.it/_Ch7jDFTUEuTJEEYPd82Qi9j_QL4SlGcIoWZmUc43SSFalL.XWXqUxQjP0rAMXwi5yISft4iptDkchz51QV2lOfAIpEXC6OwHAjAR.yDQGOt2y4jDUf.y36X0E65UIc2_pJOwy9kGkziN8A06AHvuPAJQBwjdPLEKFX9YUOXJtt9?v=2,,"Free shipping and returns on Levi's® 501® Straight Leg Jeans at Nordstrom.com. <p>These always-in-style jeans feature classic straight legs, a button fly and low-stretch denim in an everyday dark wash.</p>",63.70,USD,https://www.nordstrom.com/s/levis-501-straight-leg-jeans-salsa-stonewash/8253391?origin=category-personalizedsort&breadcrumb=Home%2FSale%2FWomen%2FClothing&color=401,1,0.00,0,0,0,0.000000,0.000000
Gradient Pink 4.5 ft/6ft/7.5 ft/9 ft Pre-lit Artificial Christmas Tree with 450 Warm White Lights...,Target,https://product-images-cdn.liketoknow.it/9UOjLdQfpMWBJBwQOy9OuJJy4iQQm3H7xtPHYDPuppTbcHSGOTjxs2JbxpnzjOzWrUI7BYaYh2oZ0aV1NBAShDDNnDkDZF9zb127.7puVaeyc5Yh2qDh3VAe5RdomoGAlAToOS_Q9m9W0dFr_RCF9.EphSyRsqQf4QwFZQDzal0tDyN3.2cw.B8-?v=2,,"Read reviews and buy Gradient Pink 4.5 ft/6ft/7.5 ft/9 ft Pre-lit Artificial Christmas Tree with 450 Warm White Lights Snow Flocked Christmas Tree Metal Stand at Target. Choose from contactless Same Day Delivery, Drive Up and more.",100.22,USD,https://www.target.com/p/gradient-pink-4-5-ft-6ft-7-5-ft-9-ft-pre-lit-artificial-christmas-tree-with-450-warm-white-lights-snow-flocked-christmas-tree-metal-stand/-/A-1006662230?preselect=1006662232#lnk=sametab,2,0.00,0,0,0,0.000000,0.000000
"Womens Tennis Dress, Workout Dress with Built-in Bra & Shorts Pockets Exercise Dress for Golf Ath...",Amazon (US),https://product-images-cdn.liketoknow.it/9n2lHXQnY7E34JkTp_BTUh_xFA4OqFWA7d8kWGMuSjpXUO5_odE93oFZFIao4qjXayiBI9l1lesVkMGFg7qpwCFhvk2UShnd0A9Ch433LAj3tiZbaIpsOaPB?v=2,,"Amazon.com: Womens Tennis Dress, Workout Dress with Built-in Bra & Shorts Pockets Exercise Dress for Golf Athletic Dresses for Women (Lavender, Medium) : Clothing, Shoes & Jewelry",39.00,USD,https://www.amazon.com/gp/product/B09WMV6XKP/ref=ppx_yo_dt_b_asin_image_o02_s00?ie=UTF8&psc=1,6,0.00,0,0,0,0.000000,0.000000
"VEEKTOMX Portable Charger Built-in Cables, Power Bank for iPhone, Fast Charge USB C Battery Pack ...",Amazon (US),https://product-images-cdn.liketoknow.it/f7JSEt06I6jJgwS3jqcgh.KdkatIky2lne.nMQMjGV0Ce9YF52LJHp7tEKHbkD7HA5p2fpuCZ_A5BpY0PMJhCIuLBXFK6jhirqlQbL.RuJ4fZUI.4MRR20lw?v=2,,"Amazon.com: VEEKTOMX Portable Charger Built-in Cables, Power Bank for iPhone, Fast Charge USB C Battery Pack Travel Essentials Powerbank Compatible with iPhone 17/16/15/14, Samsung S25/24 : Cell Phones & Accessories",23.99,USD,https://www.amazon.com/Portable-Charger-10000mAh-Outputs-Compatible/dp/B09B8RFVC9/ref=sr_1_1_sspa?th=1,6,0.00,0,0,0,0.000000,0.000000
Good American Good Waist Crop Palazzo Jeans | Nordstrom,Nordstrom,https://product-images-cdn.liketoknow.it/MsbACGW0Hth_iozot.8H6ZiPFv5Z8d_ZxhInsJL0y.etd0FiznOTEXVqoCFHjMClWCqkLL3sV2MvsQQJtxko_B8.563hFDp7rNWNGdKoWWYj0cfYLKhx6ekfTxOuGCKuJUZb8Dn4hrjl8mYnNtRkZCxB.ndeRth_qXaotM9N3QO5_SYkJQ--?v=2,,"Free shipping and returns on Good American Good Waist Crop Palazzo Jeans at Nordstrom.com. <p>Crafted from soft, low-maintenance denim, these cropped palazzo jeans with distressed edges offer a chic silhouette day or night.</p>",149.00,USD,https://www.nordstrom.com/s/good-waist-crop-palazzo-jeans-indigo-338-regular-plus/7738608?country=US&currency=USD&utm_content=44997668861&utm_term=pla-319830544932&utm_channel=low_nd_shopping_lia&utm_source=google&utm_campaign=664982305&adpos=&creative=231139952789&device=c&matchtype=&network=g&acctid=21700000001689570&dskeywordid=92700049880642926&lid=92700049880642926&ds_s_kwgid=58700005465929528&ds_s_inventory_feed_id=97700000007631122&dsproductgroupid=319830544932&product_id=A0643538&merchid=1243147&prodctry=US&prodlang=en&channel=local&storeid=348&locationid=9031621&targetid=pla-319830544932&campaignid=664982305&adgroupid=44997668861&gad_source=1&gclid=EAIaIQobChMIrtjwgbWphQMVBQutBh21oQETEAQYAyABEgJz5_D_BwE&gclsrc=aw.ds,9,0.00,0,0,0,0.000000,0.000000
Women's The A&F Ava Top | Women's Tops | Abercrombie.com,Abercrombie & Fitch (US),https://product-images-cdn.liketoknow.it/bQuVjUYwN4v1nzHAqGYoG6X7ADdyYW6t8oEYaLsxkh0Tju_z0iyAL72wmY3gOC92MwCEoF5LrzO9dfKzWwpmtyBOZNj4RLZ__tmbDFV1EPVSWrzA6bZ2BitFbQIsA.SICJvFiqxJ90lC_sDt5894PsxaJYyftK9StTFE?v=2,,"Slim-fitting top in our double-layered softAF cotton-blend seamless fabric and cropped length, featuring ruching details along the bodice and portrait neckline. Our cotton-blend seamless fabric is an ultra soft, brushed jersey fabric, that gives you a casual seamless look!",40.00,USD,https://www.abercrombie.com/shop/us/p/the-a-and-f-ava-top-60553319?faceout=model&seq=34&pagefm=navigation-grid&prodvm=navigation-grid,2,0.00,0,0,0,0.000000,0.000000
Extra High-Waisted CloudComfy 7/8 Leggings,Old Navy (US),https://product-images-cdn.liketoknow.it/U1IKDgNxavLqNgCie.UkFxxaGugJGZrydyp_bqFwekYhH2TbEvWGawj1_kI_z9iF81eC5WJR_T5SuFezGuWvFrfiN5ypDvyatHNpVlfKpHZ6puuJUSJVv7N3?v=2,,"cross-front waistband go-dry wicks moisture breathable <a href=""https://oldnavy.gap.com/browse/product.do?pid=547662022&searchText=547662#pdp-page-content""><u>available in maternity sizes</u></a> #510383",14.99,USD,https://oldnavy.gap.com/browse/product.do?DI=177984987&EV=ONOC&mi_u=177984987&pid=510383092&tid=onaff4441350&vid=1&clickid=2kpS-2zPAxycRhjRndR8wRV1UkpymAQR%3Azg4RE0&ap=6&irgwc=1&siteID=onafcid383278#pdp-page-content,12,0.00,0,0,0,0.000000,0.000000
MathCat Seamless Workout Shirts for Women Long Sleeve Yoga Tops Sports Running Shirt Breathable A...,Amazon (US),https://product-images-cdn.liketoknow.it/JsTffUS7vaCJ5gMJE1_.u1QkwNTiIgtLjt7n3thc4IqBQiBEPoovlGxjz5_vA7Y26m3pc6EdWmR6LKJLHqAgOpwyEzKHP2V__mImEQHxH12Mf7V8QHhGvCby?v=2,,"Amazon.com: MathCat Seamless Workout Shirts for Women Long Sleeve Yoga Tops Sports Running Shirt Breathable Athletic Top Slim Fit : Clothing, Shoes & Jewelry",27.88,USD,https://www.amazon.com/dp/B0BKQ7GJCL?linkCode=ssc&tag=onamznickient-20&creativeASIN=B0BKQ7GJCL&asc_item-id=amzn1.shoppablemedia.v1.2401b75a-3e2b-4f3a-820f-9df11bcab10b&ref_=cm_sw_r_cp_ud_aipsfshop_YYSH6F0C7F3YFBKJMTNJ_asin,12,0.00,0,0,0,0.000000,0.000000
Nike Metcon 9 Premium,Nike Asia Pacific,https://product-images-cdn.liketoknow.it/4FNyGmTCx59O38pTYE_j.cIsIFKW9FiR1lmxKr4r9y.Z3pD3ohvryBbOcmFVwXqbeFGHFxUn1eAolR7cGfmNviUhDnaNsd_TbYggr9KSxK9V.JK5A80eLGKb8dcmrIXbnzUEa4HKPltaJCFUcQud10Et6VMg22ReV0wSIrA6CqzoYlWrOABogU4SNOS9O2_jq062BbgpFVQ-?v=2,,Find the Nike Metcon 9 Premium Women's Workout Shoes with Glitter at Nike.com.  Free delivery and returns.,136.97,USD,https://www.nike.com/t/metcon-9-premium-womens-workout-shoes-with-glitter-xMlsHx/FQ7217-101,1,0.00,0,0,0,0.000000,0.000000
Free Metcon 6 Training Shoe (Men),Nordstrom,https://product-images-cdn.liketoknow.it/PvHkRQQHRcs8X5dgKf8admYSqBv6lPXEmHCAHamBfWgaLbqSYMe8Y3ek1aUfNEUB8hKHKdlTvHIb.GtuXzTmj__JtbAFiGnvrM5lYJQrVNCyEayGIDNZufCPkSTOXNAIXnkIthDm8CswVcgazdfKZF0JwAm.qkzvTpr7bN9tJ9YF6Xkp1GU2V8h2DYQ-?v=2,,"Free shipping and returns on Nike Free Metcon 6 Training Shoe at Nordstrom.com. <p>Engineered to power you through squats, sprints, sleds and HIIT circuits, this ready-for-anything training shoe delivers the essential flexibility, stability and cushioning your workouts demand.</p><p><strong>Perfect for: </strong>Athletes of all levels looking to ground everyday workouts and high-intensity circuits on a well-cushioned foundation that's both flexible and stable in the gym, on the track, across the turf and up the climbing walls.</p><p><strong>Upper: </strong>Engineered-mesh sock provides snug, breathable support that promotes a full range of motion for your entire foot. Flywire cables lock your foot in place for a dynamic fit with no worries about slipping or chafing as you move.</p><p><s...",125.00,USD,https://www.nordstrom.com/s/nike-free-metcon-6-training-shoe-men/8430205?breadcrumb=Home%2FHoliday+Gifts%2FGifts+by+Recipient%2FGifts+for+Him&color=101&origin=category-personalizedsort&utm_channel=low_nd_affiliates_influencer&utm_content=&utm_term=116548&utm_source=impact&utm_medium=affiliate_influencer&utm_campaign=LTK&irclickid=S-N3iN1p6xycURqW-TzGKWJHUkpR%3AlQVqRNBXg0&irgwc=1&afsrc=1,2,0.00,0,0,0,0.000000,0.000000
SoComfy Oversized Tunic Sweatshirt,Old Navy (US),https://product-images-cdn.liketoknow.it/d9j0h0_4qEtHwBylFHStGzI9drMbPCGSTrnoSW2mGDOEOS8bS4zubOn6WPcBQRKY9bflOrYhnrGjCTKzNIX0mgxCTWoWpQxlTvVYC8s56UI4gX15_wz6h4p9?v=2,,crew neck drop-shoulder sleeves rib-knit trim pullover style #851323,19.99,USD,https://oldnavy.gap.com/browse/product.do?pid=851323002&vid=1&searchText=50%25off#pdp-page-content,1,0.00,0,0,0,0.000000,0.000000
Baby Tee,Nuuds US,https://product-images-cdn.liketoknow.it/CTzU1Q.5VVkStQ2xDJ50T22wpHUfFKmrX9VeywcgL0Vq_yPIrwlHgfLYG1KsRFcVxpDg15.58dH86.Wt_EYxsiRUA4YYk9UEB0PPV3JqvNNh.9FyIcolBqDr1R6PetuafcPUuLncEHdTVzDptWIOupKCJF7ecDwjwl91jeDYLmxMWyAvbWZfTXvoOAmznU1JMuXE3FA9M6N.vBSFQ1AV8hp1p2u5LmaFLxrQfftq52w8I4VTwqqobwbalEQs4U6X7ve5CyNo5S.MvfgdIohofoHOZ0r0ebURMsfVvibnI5JoFNOuXcRztGf29dq1?v=2,,"Cool and oh-so confident. Our Baby Tee was designed with a slimming, yet versatile silhouette, made to compliment all body shapes. Cropped, but not too cropped. Stretchy, yet structured. Get ready for this soft-ribbed cotton tee to be your new go-to grab.",48.00,USD,https://www.nuuds.com/products/womens-baby-tee-white,1,0.00,0,0,0,0.000000,0.000000
"Divided Serving Tray with Lid and Handle,8 Compartments Snacks Box,Snack Fruit Tray,Veggie Tray,P...",Amazon (US),https://product-images-cdn.liketoknow.it/zKr9mSTqR7A_a_PoGCoDUXjru_YymQuCtG9.Kgbymg2ER_wXyQ9b0GKX.SmKIKiYn49Bsn1csvrLq5gsJH_YjZKSDw9ZvCPvBvSOxHF2GfMXcBfOUw4rpzfO?v=2,,"Amazon.com | Divided Serving Tray with Lid and Handle,8 Compartments Snacks Box,Snack Fruit Tray,Veggie Tray,Portable Platter for Candy Fruits Nuts Snack Party Entertaining Picnic(2 PCS): Serving Trays",19.99,USD,https://www.amazon.com/HRXFOZ-Divided-Serving-Tray-Compartments/dp/B0D737KLV4?ref=dlx_deals_dg_dcl_B0D737KLV4_dt_sl14_65_pi&pf_rd_r=ACT35VJ8Z1H34EVH407W&pf_rd_p=3c7fe9b3-8979-43a0-8923-e710e4ebb465&th=1,1,0.00,0,0,0,0.000000,0.000000
STELLA BOMBER,Aritzia,https://product-images-cdn.liketoknow.it/2nefEkGWQQyFopr4UVHEEEpp_HutKVO6W282idkN36s.NDIpWlL1djPkqg4uup6fVfzU.U6BIYooFdarEgUoMX7B.I3DLkvSBRZRFfRx3nr3R_AH8eCr6mPkr_DCsAm7_R9BSw--?v=2,121963,"The Wilfred Stella Bomber is a relaxed-fit Japanese crepe bomber jacket. This is a lined bomber jacket with a snap-closure front and patch hand pockets. It&rsquo;s made with Crepette&trade; &mdash; our one-of-a-kind Japanese crepe fabric beloved for its subtle texture, breezy drape and the fact that it basically never wrinkles.",198.00,USD,https://www.aritzia.com/us/en/product/stella-bomber/121963016.html,1,0.00,0,0,0,0.000000,0.000000
